open_datetime,close_datetime,spread_side,grid_level,entry_spread,take_profit_spread,leg1_open_price,leg1_open_direction,leg2_open_price,leg2_open_direction,leg1_open_amount,leg2_open_amount,leg1_close_price,leg1_close_direction,leg2_close_price,leg2_close_direction,fee,pnl
2026-04-28 05:13:00,2026-04-28 05:43:00,SHORT_SPREAD,11.4,11.4,8.0,4654.9,SELL,4643.47,BUY,46549.0,46434.700000000004,4653.2,BUY,4645.17,SELL,7.8106308,26.189369199996364
2026-04-28 20:58:00,2026-04-28 21:42:00,SHORT_SPREAD,11.4,11.4,8.0,4601.95,SELL,4590.67,BUY,46019.5,45906.7,4600.25,BUY,4592.37,SELL,7.721800799999999,26.278199199996365
2026-04-29 00:29:00,2026-04-29 06:37:00,SHORT_SPREAD,11.4,11.4,8.0,4603.26,SELL,4592.04,BUY,46032.600000000006,45920.4,4601.56,BUY,4593.74,SELL,7.724052,26.27594799999636
2026-04-29 13:30:00,2026-04-29 15:22:00,LONG_SPREAD,1.2,1.2,4.6,4530.0,BUY,4530.29,SELL,45300.0,45302.9,4531.7,SELL,4528.59,BUY,7.6106435999999995,26.389356399996363
2026-04-29 21:59:00,2026-04-29 22:05:00,LONG_SPREAD,1.2,1.2,4.6,4551.17,BUY,4549.81,SELL,45511.7,45498.100000000006,4552.87,SELL,4548.110000000001,BUY,7.644823199999999,26.355176799996364
2026-04-29 13:19:00,2026-04-30 02:24:00,LONG_SPREAD,4.6,4.6,8.0,4547.31,BUY,4542.71,SELL,45473.100000000006,45427.1,4549.01,SELL,4541.01,BUY,7.6356168,26.36438319999636
2026-04-30 06:58:00,2026-04-30 08:38:00,LONG_SPREAD,8.0,8.0,11.4,4591.66,BUY,4584.14,SELL,45916.6,45841.4,4593.36,SELL,4582.4400000000005,BUY,7.7076720000000005,26.29232799999636
2026-04-30 10:38:00,2026-04-30 12:07:00,SHORT_SPREAD,14.8,14.8,11.4,4640.02,SELL,4624.57,BUY,46400.200000000004,46245.7,4638.320000000001,BUY,4626.2699999999995,SELL,7.782255599999999,26.217744399996363
2026-04-30 15:04:00,2026-04-30 16:50:00,SHORT_SPREAD,14.8,14.8,11.4,4619.93,SELL,4605.2,BUY,46199.3,46052.0,4618.2300000000005,BUY,4606.9,SELL,7.7491091999999995,26.250890799996363
2026-04-30 16:56:00,2026-04-30 17:02:00,SHORT_SPREAD,14.8,14.8,11.4,4614.01,SELL,4597.849999999999,BUY,46140.100000000006,45978.49999999999,4612.31,BUY,4599.549999999999,SELL,7.737962399999999,26.26203759999636
2026-04-30 17:04:00,2026-04-30 17:06:00,LONG_SPREAD,8.0,8.0,11.4,4613.99,BUY,4605.860000000001,SELL,46139.899999999994,46058.600000000006,4615.69,SELL,4604.160000000001,BUY,7.744674,26.255325999996362
