open_datetime,close_datetime,spread_side,grid_level,entry_spread,take_profit_spread,leg1_open_price,leg1_open_direction,leg2_open_price,leg2_open_direction,leg1_open_amount,leg2_open_amount,leg1_close_price,leg1_close_direction,leg2_close_price,leg2_close_direction,fee,pnl
2025-12-31 04:32:00,2025-12-31 04:49:00,LONG_SPREAD,3.2,3.2,6.6,4358.99,BUY,4356.3,SELL,30512.93,30494.100000000002,4360.69,SELL,4354.6,BUY,5.12459052,18.675409479997455
2025-12-31 04:28:00,2025-12-31 04:54:00,LONG_SPREAD,6.6,6.6,10.0,4360.84,BUY,4355.400000000001,SELL,30525.88,30487.800000000003,4362.54,SELL,4353.700000000001,BUY,5.12514912,18.674850879997454
2025-12-31 05:02:00,2025-12-31 05:04:00,LONG_SPREAD,3.2,3.2,6.6,4345.88,BUY,4342.5,SELL,30421.16,30397.5,4347.58,SELL,4340.8,BUY,5.108767439999999,18.691232559997452
2025-12-31 05:08:00,2025-12-31 05:13:00,LONG_SPREAD,-0.2,-0.2,3.1999999999999997,4341.58,BUY,4341.900000000001,SELL,30391.059999999998,30393.300000000003,4343.28,SELL,4340.200000000001,BUY,5.10588624,18.694113759997453
2025-12-31 05:08:00,2025-12-31 05:14:00,LONG_SPREAD,3.2,3.2,6.6,4341.58,BUY,4341.900000000001,SELL,30391.059999999998,30393.300000000003,4343.28,SELL,4340.200000000001,BUY,5.10588624,18.694113759997453
2025-12-31 05:25:00,2025-12-31 05:31:00,LONG_SPREAD,3.2,3.2,6.6,4350.99,BUY,4347.7,SELL,30456.93,30433.899999999998,4352.69,SELL,4346.0,BUY,5.1148297199999995,18.685170279997454
2025-12-31 05:38:00,2025-12-31 05:40:00,LONG_SPREAD,-3.6,-3.6,-0.20000000000000018,4339.81,BUY,4344.5,SELL,30378.670000000002,30411.5,4341.51,SELL,4342.8,BUY,5.106374280000001,18.693625719997453
2025-12-31 05:47:00,2025-12-31 05:49:00,LONG_SPREAD,-7.0,-7.0,-3.6,4332.19,BUY,4339.900000000001,SELL,30325.329999999998,30379.300000000003,4333.889999999999,SELL,4338.200000000001,BUY,5.09918892,18.700811079997454
2025-12-31 05:47:00,2025-12-31 05:49:00,LONG_SPREAD,-3.6,-3.6,-0.20000000000000018,4332.19,BUY,4339.900000000001,SELL,30325.329999999998,30379.300000000003,4333.889999999999,SELL,4338.200000000001,BUY,5.09918892,18.700811079997454
2025-12-31 05:36:00,2025-12-31 05:53:00,LONG_SPREAD,-0.2,-0.2,3.1999999999999997,4342.07,BUY,4343.3,SELL,30394.489999999998,30403.100000000002,4343.7699999999995,SELL,4341.6,BUY,5.10699756,18.693002439997453
2025-12-31 05:36:00,2025-12-31 05:53:00,LONG_SPREAD,3.2,3.2,6.6,4342.07,BUY,4343.3,SELL,30394.489999999998,30403.100000000002,4343.7699999999995,SELL,4341.6,BUY,5.10699756,18.693002439997453
2025-12-31 05:36:00,2025-12-31 05:53:00,LONG_SPREAD,6.6,6.6,10.0,4342.07,BUY,4343.3,SELL,30394.489999999998,30403.100000000002,4343.7699999999995,SELL,4341.6,BUY,5.10699756,18.693002439997453
2025-12-31 05:55:00,2025-12-31 05:56:00,LONG_SPREAD,3.2,3.2,6.6,4300.04,BUY,4297.8,SELL,30100.28,30084.600000000002,4301.74,SELL,4296.1,BUY,5.05552992,18.744470079997456
2025-12-31 05:54:00,2025-12-31 05:56:00,LONG_SPREAD,10.0,10.0,13.4,4310.51,BUY,4304.8,SELL,30173.57,30133.600000000002,4312.21,SELL,4303.1,BUY,5.06580228,18.734197719997454
