open_datetime,close_datetime,spread_side,grid_level,entry_spread,take_profit_spread,leg1_open_price,leg1_open_direction,leg2_open_price,leg2_open_direction,leg1_open_amount,leg2_open_amount,leg1_close_price,leg1_close_direction,leg2_close_price,leg2_close_direction,fee,pnl,cb_forced
2025-12-31 06:01:00,2025-12-31 06:02:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4289.19,BUY,4295.900000000001,SELL,25735.14,25775.4,4290.889999999999,SELL,4294.200000000001,BUY,4.32688536,16.07311463999782,
2025-12-31 06:00:00,2025-12-31 06:03:00,LONG_SPREAD,1.2,1.2,4.6,4299.26,BUY,4300.1,SELL,25795.56,25800.600000000002,4300.96,SELL,4298.400000000001,BUY,4.33407744,16.065922559997816,
2025-12-31 06:12:00,2025-12-31 06:15:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4304.32,BUY,4308.900000000001,SELL,25825.92,25853.4,4306.0199999999995,SELL,4307.200000000001,BUY,4.341062879999999,16.058937119997818,
2025-12-31 06:12:00,2025-12-31 06:15:00,LONG_SPREAD,1.2,1.2,4.6,4304.32,BUY,4308.900000000001,SELL,25825.92,25853.4,4306.0199999999995,SELL,4307.200000000001,BUY,4.341062879999999,16.058937119997818,
2025-12-31 06:18:00,2025-12-31 06:20:00,SHORT_SPREAD,8.0,8.0,4.6,4323.91,SELL,4312.5,BUY,25943.46,25875.0,4322.21,BUY,4314.2,SELL,4.35275064,16.047249359997817,
2025-12-31 06:18:00,2025-12-31 06:20:00,SHORT_SPREAD,11.4,11.4,8.0,4323.91,SELL,4312.5,BUY,25943.46,25875.0,4322.21,BUY,4314.2,SELL,4.35275064,16.047249359997817,
2025-12-31 06:28:00,2025-12-31 06:30:00,LONG_SPREAD,1.2,1.2,4.6,4316.97,BUY,4316.7,SELL,25901.82,25900.199999999997,4318.67,SELL,4315.0,BUY,4.3513696799999995,16.04863031999782,
2025-12-31 06:48:00,2025-12-31 06:53:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4322.53,BUY,4325.3,SELL,25935.18,25951.800000000003,4324.23,SELL,4323.6,BUY,4.35850632,16.041493679997817,
2025-12-31 06:59:00,2025-12-31 07:00:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4331.27,BUY,4333.900000000001,SELL,25987.620000000003,26003.4,4332.97,SELL,4332.200000000001,BUY,4.36724568,16.032754319997817,
2025-12-31 06:44:00,2025-12-31 07:00:00,LONG_SPREAD,1.2,1.2,4.6,4322.28,BUY,4323.0,SELL,25933.68,25938.0,4323.98,SELL,4321.3,BUY,4.35722112,16.04277887999782,
2025-12-31 07:09:00,2025-12-31 07:13:00,LONG_SPREAD,1.2,1.2,4.6,4331.26,BUY,4331.8,SELL,25987.56,25990.800000000003,4332.96,SELL,4330.1,BUY,4.3661822400000005,16.033817759997817,
2025-12-31 07:19:00,2025-12-31 07:20:00,LONG_SPREAD,1.2,1.2,4.6,4339.73,BUY,4338.900000000001,SELL,26038.379999999997,26033.4,4341.429999999999,SELL,4337.200000000001,BUY,4.37402952,16.025970479997817,
2025-12-31 07:21:00,2025-12-31 07:42:00,LONG_SPREAD,1.2,1.2,4.6,4339.16,BUY,4337.8,SELL,26034.96,26026.800000000003,4340.86,SELL,4336.1,BUY,4.37318784,16.026812159997817,
2025-12-31 07:52:00,2025-12-31 08:01:00,LONG_SPREAD,1.2,1.2,4.6,4335.85,BUY,4336.7,SELL,26015.100000000002,26020.199999999997,4337.55,SELL,4335.0,BUY,4.3709652000000006,16.029034799997817,
2025-12-31 07:21:00,2025-12-31 08:02:00,LONG_SPREAD,4.6,4.6,8.0,4339.16,BUY,4337.8,SELL,26034.96,26026.800000000003,4340.86,SELL,4336.1,BUY,4.37318784,16.026812159997817,
2025-12-31 08:28:00,2025-12-31 08:31:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.45,BUY,4333.0,SELL,25982.699999999997,25998.0,4332.15,SELL,4331.3,BUY,4.3663788,16.033621199997818,
2025-12-31 08:19:00,2025-12-31 08:41:00,LONG_SPREAD,1.2,1.2,4.6,4333.32,BUY,4332.5,SELL,25999.92,25995.0,4335.0199999999995,SELL,4330.8,BUY,4.36757328,16.032426719997815,
2025-12-31 09:06:00,2025-12-31 09:17:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4321.8,BUY,4324.7,SELL,25930.800000000003,25948.199999999997,4323.5,SELL,4323.0,BUY,4.357836,16.04216399999782,
2025-12-31 09:20:00,2025-12-31 09:30:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4320.44,BUY,4323.0,SELL,25922.64,25938.0,4322.139999999999,SELL,4321.3,BUY,4.35629376,16.043706239997817,
2025-12-31 09:38:00,2025-12-31 09:42:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4332.49,BUY,4335.2,SELL,25994.94,26011.199999999997,4334.19,SELL,4333.5,BUY,4.368515759999999,16.031484239997816,
2025-12-31 09:00:00,2025-12-31 09:48:00,LONG_SPREAD,1.2,1.2,4.6,4317.12,BUY,4318.1,SELL,25902.72,25908.600000000002,4318.82,SELL,4316.400000000001,BUY,4.35215088,16.047849119997817,
2025-12-31 10:01:00,2025-12-31 10:12:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4331.8,BUY,4335.1,SELL,25990.800000000003,26010.600000000002,4333.5,SELL,4333.400000000001,BUY,4.3681176,16.03188239999782,
2025-12-31 10:21:00,2025-12-31 10:27:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.13,BUY,4333.6,SELL,25980.78,26001.600000000002,4331.83,SELL,4331.900000000001,BUY,4.36651992,16.033480079997815,
2025-12-31 09:51:00,2025-12-31 10:30:00,LONG_SPREAD,1.2,1.2,4.6,4335.56,BUY,4334.6,SELL,26013.36,26007.600000000002,4337.26,SELL,4332.900000000001,BUY,4.36976064,16.030239359997818,
2025-12-31 09:51:00,2025-12-31 10:30:00,LONG_SPREAD,4.6,4.6,8.0,4335.56,BUY,4334.6,SELL,26013.36,26007.600000000002,4337.26,SELL,4332.900000000001,BUY,4.36976064,16.030239359997818,
2025-12-31 10:33:00,2025-12-31 10:38:00,SHORT_SPREAD,11.4,11.4,8.0,4328.56,SELL,4317.0,BUY,25971.36,25902.0,4326.860000000001,BUY,4318.7,SELL,4.35736224,16.042637759997817,
2025-12-31 11:00:00,2025-12-31 11:03:00,LONG_SPREAD,1.2,1.2,4.6,4317.93,BUY,4317.1,SELL,25907.58,25902.600000000002,4319.63,SELL,4315.400000000001,BUY,4.352055119999999,16.047944879997818,
2025-12-31 11:09:00,2025-12-31 11:11:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4317.4,BUY,4321.3,SELL,25904.399999999998,25927.800000000003,4319.099999999999,SELL,4319.6,BUY,4.3539048000000005,16.046095199997815,
2025-12-31 11:06:00,2025-12-31 11:14:00,LONG_SPREAD,1.2,1.2,4.6,4317.93,BUY,4317.7,SELL,25907.58,25906.199999999997,4319.63,SELL,4316.0,BUY,4.35235752,16.04764247999782,
2025-12-31 11:00:00,2025-12-31 11:26:00,LONG_SPREAD,4.6,4.6,8.0,4317.93,BUY,4317.1,SELL,25907.58,25902.600000000002,4319.63,SELL,4315.400000000001,BUY,4.352055119999999,16.047944879997818,
2025-12-31 11:46:00,2025-12-31 11:47:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4319.53,BUY,4322.2,SELL,25917.18,25933.199999999997,4321.23,SELL,4320.5,BUY,4.355431919999999,16.044568079997816,
2025-12-31 11:31:00,2025-12-31 11:52:00,LONG_SPREAD,1.2,1.2,4.6,4321.08,BUY,4320.7,SELL,25926.48,25924.199999999997,4322.78,SELL,4319.0,BUY,4.35545712,16.044542879997817,
2025-12-31 12:02:00,2025-12-31 12:25:00,LONG_SPREAD,1.2,1.2,4.6,4317.55,BUY,4317.900000000001,SELL,25905.300000000003,25907.4,4319.25,SELL,4316.200000000001,BUY,4.352266800000001,16.047733199997815,
2025-12-31 12:34:00,2025-12-31 12:39:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4315.51,BUY,4318.2,SELL,25893.06,25909.199999999997,4317.21,SELL,4316.5,BUY,4.3513898399999995,16.048610159997818,
2025-12-31 12:30:00,2025-12-31 13:10:00,LONG_SPREAD,1.2,1.2,4.6,4315.68,BUY,4317.400000000001,SELL,25894.08,25904.4,4317.38,SELL,4315.700000000001,BUY,4.35107232,16.048927679997817,
2025-12-31 13:28:00,2025-12-31 13:34:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4331.88,BUY,4334.2,SELL,25991.28,26005.199999999997,4333.58,SELL,4332.5,BUY,4.36770432,16.032295679997816,
2025-12-31 13:46:00,2025-12-31 14:05:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4342.51,BUY,4345.0,SELL,26055.06,26070.0,4344.21,SELL,4343.3,BUY,4.37850504,16.021494959997817,
2025-12-31 14:10:00,2025-12-31 14:18:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4342.73,BUY,4345.6,SELL,26056.379999999997,26073.600000000002,4344.429999999999,SELL,4343.900000000001,BUY,4.3789183199999995,16.021081679997817,
2025-12-31 14:26:00,2025-12-31 14:36:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4337.9,BUY,4340.900000000001,SELL,26027.399999999998,26045.4,4339.599999999999,SELL,4339.200000000001,BUY,4.3741152,16.02588479999782,
2025-12-31 14:43:00,2025-12-31 14:44:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4343.23,BUY,4345.7,SELL,26059.379999999997,26074.199999999997,4344.929999999999,SELL,4344.0,BUY,4.379220719999999,16.020779279997818,
2025-12-31 14:49:00,2025-12-31 14:58:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4349.15,BUY,4351.6,SELL,26094.899999999998,26109.600000000002,4350.849999999999,SELL,4349.900000000001,BUY,4.385178,16.014821999997817,
2025-12-31 13:16:00,2025-12-31 15:00:00,LONG_SPREAD,1.2,1.2,4.6,4322.24,BUY,4321.7,SELL,25933.44,25930.199999999997,4323.94,SELL,4320.0,BUY,4.3565457599999995,16.043454239997818,
2025-12-31 15:07:00,2025-12-31 15:08:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4340.32,BUY,4342.900000000001,SELL,26041.92,26057.4,4342.0199999999995,SELL,4341.200000000001,BUY,4.376342879999999,16.023657119997818,
2025-12-31 15:10:00,2025-12-31 15:16:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4337.68,BUY,4341.6,SELL,26026.08,26049.600000000002,4339.38,SELL,4339.900000000001,BUY,4.374357119999999,16.025642879997818,
2025-12-31 15:52:00,2025-12-31 15:55:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4338.93,BUY,4343.400000000001,SELL,26033.58,26060.4,4340.63,SELL,4341.700000000001,BUY,4.3758943200000004,16.024105679997817,
2025-12-31 16:26:00,2025-12-31 16:34:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4333.96,BUY,4337.2,SELL,26003.760000000002,26023.199999999997,4335.66,SELL,4335.5,BUY,4.37026464,16.029735359997815,
2025-12-31 16:54:00,2025-12-31 17:04:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4328.25,BUY,4331.1,SELL,25969.5,25986.600000000002,4329.95,SELL,4329.400000000001,BUY,4.364312399999999,16.035687599997818,
2025-12-31 17:13:00,2025-12-31 17:24:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4332.63,BUY,4335.2,SELL,25995.78,26011.199999999997,4334.33,SELL,4333.5,BUY,4.36858632,16.03141367999782,
2025-12-31 17:33:00,2025-12-31 17:39:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4328.74,BUY,4331.1,SELL,25972.44,25986.600000000002,4330.44,SELL,4329.400000000001,BUY,4.364559359999999,16.035440639997816,
2025-12-31 15:07:00,2025-12-31 17:52:00,LONG_SPREAD,1.2,1.2,4.6,4340.32,BUY,4342.900000000001,SELL,26041.92,26057.4,4342.0199999999995,SELL,4341.200000000001,BUY,4.376342879999999,16.023657119997818,
2025-12-31 18:01:00,2025-12-31 18:09:00,LONG_SPREAD,1.2,1.2,4.6,4333.84,BUY,4333.900000000001,SELL,26003.04,26003.4,4335.54,SELL,4332.200000000001,BUY,4.36854096,16.031459039997817,
2025-12-31 18:16:00,2025-12-31 18:31:00,LONG_SPREAD,1.2,1.2,4.6,4338.55,BUY,4337.6,SELL,26031.300000000003,26025.600000000002,4340.25,SELL,4335.900000000001,BUY,4.372779599999999,16.027220399997816,
2025-12-31 18:48:00,2025-12-31 19:31:00,LONG_SPREAD,1.2,1.2,4.6,4327.81,BUY,4327.6,SELL,25966.86,25965.600000000002,4329.51,SELL,4325.900000000001,BUY,4.36232664,16.037673359997818,
2025-12-31 19:46:00,2025-12-31 19:47:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4319.07,BUY,4321.900000000001,SELL,25914.42,25931.4,4320.7699999999995,SELL,4320.200000000001,BUY,4.35504888,16.04495111999782,
2025-12-31 19:43:00,2025-12-31 19:47:00,LONG_SPREAD,1.2,1.2,4.6,4319.25,BUY,4318.8,SELL,25915.5,25912.800000000003,4320.95,SELL,4317.1,BUY,4.3535772,16.046422799997817,
2025-12-31 19:49:00,2025-12-31 19:51:00,LONG_SPREAD,1.2,1.2,4.6,4320.09,BUY,4319.1,SELL,25920.54,25914.600000000002,4321.79,SELL,4317.400000000001,BUY,4.35415176,16.045848239997817,
2025-12-31 19:59:00,2025-12-31 20:02:00,LONG_SPREAD,1.2,1.2,4.6,4320.17,BUY,4319.7,SELL,25921.02,25918.199999999997,4321.87,SELL,4318.0,BUY,4.35449448,16.045505519997818,
2025-12-31 20:18:00,2025-12-31 20:40:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4322.61,BUY,4325.900000000001,SELL,25935.659999999996,25955.4,4324.3099999999995,SELL,4324.200000000001,BUY,4.358849039999999,16.041150959997818,
2025-12-31 20:48:00,2025-12-31 20:55:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4322.55,BUY,4325.0,SELL,25935.300000000003,25950.0,4324.25,SELL,4323.3,BUY,4.3583652,16.041634799997816,
2025-12-31 20:12:00,2025-12-31 20:56:00,LONG_SPREAD,1.2,1.2,4.6,4321.07,BUY,4321.6,SELL,25926.42,25929.600000000002,4322.7699999999995,SELL,4319.900000000001,BUY,4.355905679999999,16.044094319997818,
2025-12-31 21:00:00,2025-12-31 21:02:00,LONG_SPREAD,1.2,1.2,4.6,4320.8,BUY,4321.0,SELL,25924.800000000003,25926.0,4322.5,SELL,4319.3,BUY,4.3554672,16.044532799997818,
2025-12-31 21:09:00,2025-12-31 21:10:00,LONG_SPREAD,1.2,1.2,4.6,4322.39,BUY,4321.1,SELL,25934.340000000004,25926.600000000002,4324.09,SELL,4319.400000000001,BUY,4.356318959999999,16.043681039997818,
2025-12-31 12:02:00,2025-12-31 21:23:00,LONG_SPREAD,4.6,4.6,8.0,4317.55,BUY,4317.900000000001,SELL,25905.300000000003,25907.4,4319.25,SELL,4316.200000000001,BUY,4.352266800000001,16.047733199997815,
2025-12-31 22:11:00,2026-01-01 00:02:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4327.34,BUY,4329.7,SELL,25964.04,25978.199999999997,4329.04,SELL,4328.0,BUY,4.36314816,16.036851839997816,
2026-01-01 00:05:00,2026-01-01 00:08:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4329.35,BUY,4331.400000000001,SELL,25976.100000000002,25988.4,4331.05,SELL,4329.700000000001,BUY,4.365018000000001,16.034981999997818,
2026-01-01 01:30:00,2026-01-01 02:22:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.14,BUY,4333.3,SELL,25980.840000000004,25999.800000000003,4331.84,SELL,4331.6,BUY,4.36637376,16.033626239997815,
2026-01-01 02:27:00,2026-01-01 03:49:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4329.35,BUY,4331.400000000001,SELL,25976.100000000002,25988.4,4331.05,SELL,4329.700000000001,BUY,4.365018000000001,16.034981999997818,
2025-12-31 06:02:00,2026-01-01 10:03:00,SHORT_SPREAD,-5.6,-5.6,-9.0,4297.75,SELL,4296.2,BUY,25786.5,25777.199999999997,4296.05,BUY,4297.9,SELL,4.331350799999999,16.068649199997818,
2026-01-01 10:12:00,2026-01-01 10:33:00,SHORT_SPREAD,-5.6,-5.6,-9.0,4331.06,SELL,4336.7,BUY,25986.36,26020.199999999997,4329.360000000001,BUY,4338.4,SELL,4.36855104,16.031448959997817,
2026-01-01 10:36:00,2026-01-01 10:37:00,LONG_SPREAD,-9.0,-9.0,-5.6,4327.54,BUY,4337.7,SELL,25965.239999999998,26026.199999999997,4329.24,SELL,4336.0,BUY,4.367280959999999,16.03271903999782,
2026-01-01 11:08:00,2026-01-01 12:21:00,LONG_SPREAD,-9.0,-9.0,-5.6,4328.86,BUY,4338.7,SELL,25973.159999999996,26032.199999999997,4330.5599999999995,SELL,4337.0,BUY,4.36845024,16.031549759997816,
2026-01-01 03:54:00,2026-01-01 12:28:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4327.58,BUY,4330.7,SELL,25965.48,25984.199999999997,4329.28,SELL,4329.0,BUY,4.363773119999999,16.03622687999782,
2026-01-01 12:38:00,2026-01-01 12:42:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.12,BUY,4334.0,SELL,25980.72,26004.0,4331.82,SELL,4332.3,BUY,4.36671648,16.033283519997816,
2026-01-01 12:50:00,2026-01-01 15:06:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.16,BUY,4333.400000000001,SELL,25980.96,26000.4,4331.86,SELL,4331.700000000001,BUY,4.36643424,16.033565759997817,
2026-01-01 15:11:00,2026-01-01 15:15:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4331.6,BUY,4335.0,SELL,25989.600000000002,26010.0,4333.3,SELL,4333.3,BUY,4.3679664,16.032033599997817,
2026-01-01 15:44:00,2026-01-01 15:49:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4330.8,BUY,4335.1,SELL,25984.800000000003,26010.600000000002,4332.5,SELL,4333.400000000001,BUY,4.3676136,16.03238639999782,
2026-01-01 15:56:00,2026-01-01 15:57:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4332.73,BUY,4335.3,SELL,25996.379999999997,26011.800000000003,4334.429999999999,SELL,4333.6,BUY,4.368687119999999,16.03131287999782,
2026-01-01 16:01:00,2026-01-01 16:23:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4332.23,BUY,4335.1,SELL,25993.379999999997,26010.600000000002,4333.929999999999,SELL,4333.400000000001,BUY,4.368334319999999,16.03166567999782,
2026-01-01 17:04:00,2026-01-01 17:09:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4328.68,BUY,4333.5,SELL,25972.08,26001.0,4330.38,SELL,4331.8,BUY,4.3657387199999995,16.034261279997818,
2026-01-01 17:13:00,2026-01-01 22:16:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4331.08,BUY,4334.6,SELL,25986.48,26007.600000000002,4332.78,SELL,4332.900000000001,BUY,4.367502719999999,16.03249727999782,
2026-01-01 22:34:00,2026-01-01 23:00:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4328.43,BUY,4334.0,SELL,25970.58,26004.0,4330.13,SELL,4332.3,BUY,4.36586472,16.034135279997816,
2026-01-01 23:09:00,2026-01-01 23:34:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4338.11,BUY,4340.400000000001,SELL,26028.659999999996,26042.4,4339.8099999999995,SELL,4338.700000000001,BUY,4.37396904,16.02603095999782,
2026-01-01 23:36:00,2026-01-02 00:29:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4345.61,BUY,4349.2,SELL,26073.659999999996,26095.199999999997,4347.3099999999995,SELL,4347.5,BUY,4.382184239999999,16.017815759997816,
2026-01-02 00:33:00,2026-01-02 00:58:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4351.84,BUY,4354.5,SELL,26111.04,26127.0,4353.54,SELL,4352.8,BUY,4.38799536,16.01200463999782,
2025-12-31 21:55:00,2026-01-02 01:06:00,LONG_SPREAD,1.2,1.2,4.6,4326.78,BUY,4325.400000000001,SELL,25960.68,25952.4,4328.48,SELL,4323.700000000001,BUY,4.36069872,16.039301279997815,
2026-01-02 01:55:00,2026-01-02 02:05:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4353.41,BUY,4357.0,SELL,26120.46,26142.0,4355.11,SELL,4355.3,BUY,4.39004664,16.009953359997816,
2026-01-02 02:09:00,2026-01-02 02:20:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4351.44,BUY,4354.2,SELL,26108.64,26125.199999999997,4353.139999999999,SELL,4352.5,BUY,4.38764256,16.012357439997817,
2026-01-02 02:35:00,2026-01-02 02:44:00,LONG_SPREAD,-2.2,-2.2,1.1999999999999997,4352.22,BUY,4355.0,SELL,26113.32,26130.0,4353.92,SELL,4353.3,BUY,4.38843888,16.01156111999782,
