open_datetime,close_datetime,spread_side,grid_level,entry_spread,take_profit_spread,leg1_open_price,leg1_open_direction,leg2_open_price,leg2_open_direction,leg1_open_amount,leg2_open_amount,leg1_close_price,leg1_close_direction,leg2_close_price,leg2_close_direction,fee,pnl
2026-01-27 09:38:00,2026-01-27 09:40:00,SHORT_SPREAD,2.2,2.2,1.6,64.06,SELL,61.7,BUY,3074.88,2961.6000000000004,63.760000000000005,BUY,62.0,SELL,0.50706432,28.292935679999726
2026-01-27 09:39:00,2026-01-27 09:40:00,SHORT_SPREAD,2.8,2.8,2.1999999999999997,64.37,SELL,61.7,BUY,3089.76,2961.6000000000004,64.07000000000001,BUY,62.0,SELL,0.50831424,28.291685759999726
2026-01-27 09:40:00,2026-01-27 09:41:00,LONG_SPREAD,1.0,1.0,1.6,62.44,BUY,61.3,SELL,2997.12,2942.3999999999996,62.739999999999995,SELL,61.0,BUY,0.49891968,28.301080319999727
2026-01-27 09:41:00,2026-01-27 09:43:00,SHORT_SPREAD,2.2,2.2,1.6,64.19,SELL,61.7,BUY,3081.12,2961.6000000000004,63.89,BUY,62.0,SELL,0.50758848,28.292411519999728
2026-01-27 09:45:00,2026-01-27 09:46:00,SHORT_SPREAD,4.0,4.0,3.4,67.42,SELL,61.720000000000006,BUY,3236.16,2962.5600000000004,67.12,BUY,62.02,SELL,0.52069248,28.279307519999726
2026-01-27 09:45:00,2026-01-27 09:46:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,67.42,SELL,61.720000000000006,BUY,3236.16,2962.5600000000004,67.12,BUY,62.02,SELL,0.52069248,28.279307519999726
2026-01-27 09:45:00,2026-01-27 09:46:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,67.42,SELL,61.720000000000006,BUY,3236.16,2962.5600000000004,67.12,BUY,62.02,SELL,0.52069248,28.279307519999726
2026-01-27 09:44:00,2026-01-27 09:48:00,SHORT_SPREAD,2.2,2.2,1.6,64.42,SELL,61.71,BUY,3092.16,2962.08,64.12,BUY,62.01,SELL,0.5085561599999999,28.291443839999726
2026-01-27 09:44:00,2026-01-27 09:48:00,SHORT_SPREAD,2.8,2.8,2.1999999999999997,64.42,SELL,61.71,BUY,3092.16,2962.08,64.12,BUY,62.01,SELL,0.5085561599999999,28.291443839999726
2026-01-27 09:45:00,2026-01-27 09:48:00,SHORT_SPREAD,3.4,3.4,2.8,67.42,SELL,61.720000000000006,BUY,3236.16,2962.5600000000004,67.12,BUY,62.02,SELL,0.52069248,28.279307519999726
2026-01-27 09:56:00,2026-01-27 10:03:00,SHORT_SPREAD,4.0,4.0,3.4,65.34,SELL,61.27,BUY,3136.32,2940.96,65.04,BUY,61.57,SELL,0.51049152,28.28950847999973
2026-01-27 13:21:00,2026-01-27 14:29:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,65.95,SELL,60.93,BUY,3165.6000000000004,2924.64,65.65,BUY,61.23,SELL,0.5115801600000001,28.288419839999726
2026-01-28 03:53:00,2026-01-28 09:41:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,67.9,SELL,62.900000000000006,BUY,3259.2000000000003,3019.2000000000003,67.60000000000001,BUY,63.2,SELL,0.5273856,28.27261439999973
2026-01-28 11:09:00,2026-01-28 13:22:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,67.49,SELL,62.470000000000006,BUY,3239.5199999999995,2998.5600000000004,67.19,BUY,62.77,SELL,0.52399872,28.276001279999726
2026-01-28 13:36:00,2026-01-28 13:40:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,68.48,SELL,63.27,BUY,3287.04,3036.96,68.18,BUY,63.57,SELL,0.5312159999999999,28.268783999999727
2026-01-27 10:07:00,2026-01-28 14:09:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,65.94,SELL,61.300000000000004,BUY,3165.12,2942.4,65.64,BUY,61.6,SELL,0.51303168,28.286968319999726
2026-01-28 16:54:00,2026-01-29 22:19:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,67.95,SELL,62.95,BUY,3261.6000000000004,3021.6000000000004,67.65,BUY,63.25,SELL,0.5277888,28.272211199999727
2026-01-29 22:39:00,2026-01-30 01:02:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,70.89,SELL,65.75,BUY,3402.7200000000003,3156.0,70.59,BUY,66.05,SELL,0.55093248,28.249067519999727
2026-01-28 14:52:00,2026-01-30 02:30:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,67.85,SELL,63.400000000000006,BUY,3256.7999999999997,3043.2000000000003,67.55,BUY,63.7,SELL,0.5291999999999999,28.270799999999728
2026-01-27 10:05:00,2026-01-30 17:49:00,SHORT_SPREAD,4.0,4.0,3.4,65.11,SELL,61.28,BUY,3125.2799999999997,2941.44,64.81,BUY,61.58,SELL,0.5096044799999999,28.290395519999727
2026-01-31 00:19:00,2026-01-31 13:57:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.63,SELL,66.2,BUY,3390.24,3177.6000000000004,70.33,BUY,66.5,SELL,0.55169856,28.24830143999973
2026-01-31 17:26:00,2026-01-31 17:40:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.25,SELL,65.84,BUY,3372.0,3160.32,69.95,BUY,66.14,SELL,0.54871488,28.25128511999973
2026-02-01 01:11:00,2026-02-01 06:26:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.37,SELL,65.96000000000001,BUY,3377.76,3166.0800000000004,70.07000000000001,BUY,66.26,SELL,0.54968256,28.250317439999726
2026-02-01 06:34:00,2026-02-01 08:45:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.21,SELL,65.7,BUY,3370.08,3153.6000000000004,69.91,BUY,66.0,SELL,0.54798912,28.252010879999727
2026-02-01 09:20:00,2026-02-01 15:25:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.0,SELL,65.54,BUY,3360.0,3145.92,69.7,BUY,65.84,SELL,0.5464972800000001,28.253502719999727
2026-01-30 17:52:00,2026-02-01 22:13:00,SHORT_SPREAD,4.0,4.0,3.4,68.84,SELL,64.88000000000001,BUY,3304.32,3114.2400000000007,68.54,BUY,65.18,SELL,0.5391590399999999,28.260840959999726
2026-02-01 23:01:00,2026-02-02 01:01:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,70.22,SELL,64.42,BUY,3370.56,3092.16,69.92,BUY,64.72,SELL,0.5428684799999999,28.257131519999728
2026-02-01 23:00:00,2026-02-02 01:58:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,70.23,SELL,65.25,BUY,3371.04,3132.0,69.93,BUY,65.55,SELL,0.54625536,28.253744639999727
2026-02-02 02:57:00,2026-02-02 03:15:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,67.08,SELL,62.68,BUY,3219.84,3008.64,66.78,BUY,62.98,SELL,0.5231923199999999,28.276807679999727
2026-02-02 03:50:00,2026-02-02 04:04:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,66.61,SELL,62.21,BUY,3197.2799999999997,2986.08,66.31,BUY,62.51,SELL,0.51940224,28.280597759999726
2026-02-01 22:19:00,2026-02-02 04:52:00,SHORT_SPREAD,4.0,4.0,3.4,70.04,SELL,65.93,BUY,3361.92,3164.6400000000003,69.74000000000001,BUY,66.23,SELL,0.54823104,28.251768959999726
2026-02-02 05:31:00,2026-02-02 05:45:00,SHORT_SPREAD,4.0,4.0,3.4,66.37,SELL,62.400000000000006,BUY,3185.76,2995.2000000000003,66.07000000000001,BUY,62.7,SELL,0.51920064,28.280799359999726
2026-02-02 05:49:00,2026-02-02 07:58:00,SHORT_SPREAD,4.0,4.0,3.4,65.71,SELL,61.690000000000005,BUY,3154.08,2961.1200000000003,65.41,BUY,61.99,SELL,0.5136768,28.286323199999728
2026-02-02 09:43:00,2026-02-02 09:44:00,SHORT_SPREAD,5.2,5.2,4.6000000000000005,66.37,SELL,61.230000000000004,BUY,3185.76,2939.04,66.07000000000001,BUY,61.53,SELL,0.5144831999999999,28.285516799999726
2026-02-02 09:41:00,2026-02-02 09:46:00,SHORT_SPREAD,4.6,4.6,3.9999999999999996,66.48,SELL,61.81,BUY,3191.04,2966.88,66.18,BUY,62.11,SELL,0.5172652799999999,28.282734719999727
