open_datetime,close_datetime,spread_side,grid_level,entry_spread,take_profit_spread,leg1_open_price,leg1_open_direction,leg2_open_price,leg2_open_direction,leg1_open_amount,leg2_open_amount,leg1_close_price,leg1_close_direction,leg2_close_price,leg2_close_direction,fee,pnl
2025-12-31 04:37:00,2025-12-31 04:43:00,LONG_SPREAD,-5.8,-5.8,-2.1999999999999997,4355.43,BUY,4362.22,SELL,34843.44,34897.76,4357.2300000000005,SELL,4360.42,BUY,5.8582608,22.94173920000291
2025-12-31 04:47:00,2025-12-31 04:49:00,LONG_SPREAD,-5.8,-5.8,-2.1999999999999997,4354.49,BUY,4360.31,SELL,34835.92,34882.48,4356.29,SELL,4358.51,BUY,5.856345599999999,22.943654400002913
2025-12-31 04:32:00,2025-12-31 04:52:00,LONG_SPREAD,-2.2,-2.2,1.4,4358.99,BUY,4363.22,SELL,34871.92,34905.76,4360.79,SELL,4361.42,BUY,5.86132512,22.93867488000291
2025-12-31 04:58:00,2025-12-31 05:06:00,LONG_SPREAD,-2.2,-2.2,1.4,4346.03,BUY,4348.16,SELL,34768.24,34785.28,4347.83,SELL,4346.36,BUY,5.842495679999999,22.95750432000291
2025-12-31 05:08:00,2025-12-31 05:13:00,LONG_SPREAD,-5.8,-5.8,-2.1999999999999997,4341.58,BUY,4347.81,SELL,34732.64,34782.48,4343.38,SELL,4346.01,BUY,5.83927008,22.960729920002912
2025-12-31 05:07:00,2025-12-31 05:14:00,LONG_SPREAD,-2.2,-2.2,1.4,4343.5,BUY,4347.8,SELL,34748.0,34782.4,4345.3,SELL,4346.0,BUY,5.8405536,22.95944640000291
2025-12-31 05:36:00,2025-12-31 05:42:00,LONG_SPREAD,-5.8,-5.8,-2.1999999999999997,4342.07,BUY,4348.320000000001,SELL,34736.56,34786.560000000005,4343.87,SELL,4346.52,BUY,5.83994208,22.96005792000291
2025-12-31 05:48:00,2025-12-31 05:49:00,LONG_SPREAD,-9.4,-9.4,-5.800000000000001,4319.28,BUY,4331.31,SELL,34554.24,34650.48,4321.08,SELL,4329.51,BUY,5.81319648,22.98680352000291
2025-12-31 05:48:00,2025-12-31 05:50:00,LONG_SPREAD,-5.8,-5.8,-2.1999999999999997,4319.28,BUY,4331.31,SELL,34554.24,34650.48,4321.08,SELL,4329.51,BUY,5.81319648,22.98680352000291
2025-12-31 05:36:00,2025-12-31 05:50:00,LONG_SPREAD,-2.2,-2.2,1.4,4342.07,BUY,4348.320000000001,SELL,34736.56,34786.560000000005,4343.87,SELL,4346.52,BUY,5.83994208,22.96005792000291
